bucket,file,total_lines,size_bytes,peak_rss_kb,iteration,load_ms,modify_ms,save_ms,total_ms
Small (<100 lines),ALipckin__task-flow-backend__auth_docker-compose.yml.yml,45,984,4648,25,0.142103,0.00051,0.15778,0.300393
Small (<100 lines),ALipckin__task-flow-backend__auth_docker-compose.yml.yml,45,984,4648,26,0.140322,0.000628,0.156077,0.297027
Small (<100 lines),ALipckin__task-flow-backend__auth_docker-compose.yml.yml,45,984,4648,27,0.138026,0.000559,0.156685,0.29527
Small (<100 lines),ALipckin__task-flow-backend__auth_docker-compose.yml.yml,45,984,4648,28,0.138145,0.000575,0.155179,0.293899
Small (<100 lines),ALipckin__task-flow-backend__auth_docker-compose.yml.yml,45,984,4648,29,0.138712,0.000538,0.154844,0.294094
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,0,0.682947,0.008758,0.736382,1.42809
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,1,0.553615,0.001777,0.638886,1.19428
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,2,0.590797,0.002003,0.673854,1.26665
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,3,0.535957,0.001346,0.468353,1.00566
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,4,0.42087,0.001374,0.45949,0.881734
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,5,0.416864,0.001349,0.465076,0.883289
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,6,0.412618,0.001275,0.459668,0.873561
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,7,0.480446,0.001684,0.359762,0.841892
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,8,0.333462,0.000738,0.301193,0.635393
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,9,0.309541,0.000615,0.285514,0.59567
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,10,0.304877,0.000584,0.28706,0.592521
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,11,0.329292,0.000569,0.326507,0.656368
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,12,0.30421,0.000524,0.291224,0.595958
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,13,0.33477,0.000961,0.333332,0.669063
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,14,0.299638,0.000554,0.28731,0.587502
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,15,0.303936,0.000529,0.283739,0.588204
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,16,0.317611,0.000598,0.332322,0.650531
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,17,0.323453,0.000585,0.328643,0.652681
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,18,0.324783,0.000518,0.331136,0.656437
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,19,0.322079,0.000588,0.317309,0.639976
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,20,0.293656,0.000524,0.284229,0.578409
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,21,0.301468,0.0005,0.285775,0.587743
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,22,0.301806,0.000483,0.28554,0.587829
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,23,0.322805,0.000529,0.328666,0.652
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,24,0.320795,0.000553,0.328635,0.649983
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,25,0.326275,0.000518,0.339449,0.666242
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,26,0.299712,0.000509,0.287416,0.587637
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,27,0.305171,0.000487,0.284964,0.590622
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,28,0.323161,0.000556,0.327627,0.651344
Small (<100 lines),AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,93,2405,4716,29,0.324494,0.000517,0.327489,0.6525
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,0,0.397696,0.006114,0.399669,0.803479
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,1,0.270925,0.001451,0.321638,0.594014
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,2,0.278643,0.001331,0.299323,0.579297
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,3,0.281107,0.00145,0.346867,0.629424
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,4,0.275769,0.001403,0.280958,0.55813
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,5,0.262687,0.001261,0.292418,0.556366
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,6,0.260022,0.001253,0.286996,0.548271
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,7,0.270798,0.001401,0.280185,0.552384
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,8,0.260606,0.001241,0.283244,0.545091
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,9,0.260372,0.001218,0.275188,0.536778
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,10,0.265178,0.001389,0.293765,0.560332
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,11,0.252761,0.001226,0.275812,0.529799
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,12,0.271214,0.001202,0.27761,0.550026
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,13,0.255995,0.001299,0.277868,0.535162
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,14,0.252896,0.001143,0.274096,0.528135
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,15,0.250695,0.001172,0.268954,0.520821
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,16,0.250825,0.001129,0.27797,0.529924
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,17,0.258159,0.001172,0.284634,0.543965
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,18,0.252053,0.001122,0.286765,0.53994
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,19,0.251083,0.001111,0.272163,0.524357
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,20,0.250231,0.001105,0.281628,0.532964
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,21,0.258943,0.001288,0.287171,0.547402
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,22,0.254227,0.001212,0.274294,0.529733
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,23,0.27346,0.00195,0.270775,0.546185
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,24,0.251627,0.001189,0.296883,0.549699
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,25,0.216534,0.002026,0.195884,0.414444
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,26,0.196121,0.000584,0.183609,0.380314
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,27,0.194722,0.000537,0.181989,0.377248
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,28,0.193331,0.000446,0.179012,0.372789
Small (<100 lines),AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,64,1329,4596,29,0.191945,0.000392,0.178822,0.371159
Small (<100 lines),Aish2140__movie-recommender-endee__docker-compose.yml.yml,35,764,4584,0,0.27685,0.006636,0.294616,0.578102
Small (<100 lines),Aish2140__movie-recommender-endee__docker-compose.yml.yml,35,764,4584,1,0.163922,0.001319,0.198903,0.364144
Small (<100 lines),Aish2140__movie-recommender-endee__docker-compose.yml.yml,35,764,4584,2,0.155351,0.001216,0.186934,0.343501
Small (<100 lines),Aish2140__movie-recommender-endee__docker-compose.yml.yml,35,764,4584,3,0.154116,0.001181,0.19273,0.348027
Small (<100 lines),Aish2140__movie-recommender-endee__docker-compose.yml.yml,35,764,4584,4,0.153225,0.001256,0.182293,0.336774
Small (<100 lines),Aish2140__movie-recommender-endee__docker-compose.yml.yml,35,764,4584,5,0.152061,0.001179,0.18192,0.33516
Small (<100 lines),Aish2140__movie-recommender-endee__docker-compose.yml.yml,35,764,4584,6,0.153719,0.001167,0.180458,0.335344
Small (<100 lines),Aish2140__movie-recommender-endee__docker-compose.yml.yml,35,764,4584,7,0.151484,0.001134,0.179762,0.33238
Small (<100 lines),Aish2140__movie-recommender-endee__docker-compose.yml.yml,35,764,4584,8,0.150028,0.001209,0.264943,0.41618
